id_key,year,country,all,male,female,p1,p2,p3,p4,p5,p6,p7,total
3286,2020,Romania,6,6,0,42.0,24.0,7.0,35.0,42.0,2.0,,152.0
3287,2020,Singapore,6,5,1,42.0,35.0,5.0,36.0,29.0,4.0,,151.0
3288,2020,Vietnam,6,5,1,42.0,24.0,14.0,32.0,36.0,2.0,,150.0
3289,2020,Georgia,6,5,1,42.0,21.0,11.0,39.0,33.0,3.0,,149.0
3290,2020,Islamic Republic of Iran,6,6,0,42.0,22.0,4.0,36.0,42.0,3.0,,149.0
3291,2020,Japan,6,6,0,42.0,23.0,7.0,38.0,36.0,3.0,,149.0
3292,2020,Israel,6,6,0,35.0,13.0,4.0,41.0,42.0,11.0,,146.0
3293,2020,Kazakhstan,6,6,0,42.0,23.0,9.0,42.0,29.0,1.0,,146.0
3294,2020,Czech Republic,6,5,1,35.0,11.0,18.0,42.0,35.0,4.0,,145.0
3295,2020,Taiwan,6,6,0,42.0,24.0,12.0,42.0,22.0,3.0,,145.0
3296,2020,Serbia,6,6,0,42.0,31.0,11.0,29.0,28.0,3.0,,144.0
3297,2020,Germany,6,6,0,37.0,25.0,0.0,41.0,35.0,2.0,,140.0
3298,2020,Türkiye,6,6,0,42.0,15.0,7.0,42.0,34.0,0.0,,140.0
3299,2020,Hong Kong,6,6,0,42.0,18.0,11.0,40.0,23.0,5.0,,139.0
3300,2020,Mongolia,6,6,0,42.0,17.0,14.0,31.0,28.0,3.0,,135.0
3301,2020,Netherlands,6,5,1,42.0,8.0,8.0,39.0,29.0,9.0,,135.0
3302,2020,Spain,6,6,0,42.0,18.0,0.0,35.0,36.0,2.0,,133.0
3303,2020,Croatia,6,6,0,42.0,20.0,3.0,35.0,29.0,1.0,,130.0
3304,2020,Indonesia,6,6,0,42.0,23.0,8.0,33.0,22.0,2.0,,130.0
3305,2020,Malaysia,6,6,0,36.0,16.0,12.0,36.0,28.0,2.0,,130.0
3306,2020,Colombia,6,6,0,42.0,26.0,1.0,31.0,28.0,1.0,,129.0
3307,2020,Peru,6,5,1,40.0,22.0,10.0,33.0,21.0,1.0,,127.0
3308,2020,Armenia,6,6,0,42.0,16.0,7.0,33.0,28.0,0.0,,126.0
3309,2020,Bangladesh,6,6,0,42.0,18.0,0.0,39.0,18.0,1.0,,118.0
3310,2020,Bulgaria,6,6,0,42.0,4.0,10.0,37.0,24.0,1.0,,118.0
3311,2020,Slovakia,6,5,1,42.0,13.0,2.0,41.0,17.0,2.0,,117.0
3312,2020,Slovenia,6,6,0,29.0,18.0,9.0,39.0,21.0,1.0,,117.0
3313,2020,Sweden,6,5,1,35.0,17.0,7.0,38.0,20.0,0.0,,117.0
3314,2020,Philippines,6,6,0,42.0,21.0,7.0,33.0,9.0,1.0,,113.0
3315,2020,Portugal,6,6,0,37.0,18.0,0.0,27.0,28.0,2.0,,112.0
3316,2020,Belarus,6,5,1,42.0,7.0,14.0,42.0,6.0,0.0,,111.0
3317,2020,Mexico,6,5,1,42.0,7.0,9.0,31.0,22.0,0.0,,111.0
3318,2020,New Zealand,6,6,0,29.0,12.0,8.0,35.0,18.0,0.0,,102.0
3319,2020,Syria,6,6,0,42.0,14.0,4.0,20.0,22.0,0.0,,102.0
3320,2020,Switzerland,6,5,1,32.0,16.0,7.0,36.0,9.0,0.0,,100.0
3321,2020,Argentina,6,5,1,38.0,9.0,3.0,29.0,19.0,1.0,,99.0
3322,2020,Belgium,6,5,1,34.0,18.0,7.0,22.0,17.0,1.0,,99.0
3323,2020,Republic of Moldova,6,5,1,35.0,18.0,7.0,15.0,22.0,0.0,,97.0
3324,2020,Denmark,6,6,0,42.0,9.0,8.0,29.0,7.0,0.0,,95.0
3325,2020,Lithuania,6,6,0,35.0,9.0,4.0,32.0,14.0,0.0,,94.0
3326,2020,Greece,6,6,0,42.0,19.0,0.0,9.0,16.0,0.0,,86.0
3327,2020,Bosnia and Herzegovina,6,6,0,41.0,7.0,1.0,22.0,14.0,0.0,,85.0
3328,2020,Estonia,6,6,0,35.0,9.0,1.0,28.0,10.0,1.0,,84.0
3329,2020,Norway,6,6,0,21.0,7.0,4.0,36.0,14.0,1.0,,83.0
3330,2020,Saudi Arabia,6,5,1,35.0,6.0,8.0,24.0,8.0,1.0,,82.0
3331,2020,Finland,6,6,0,11.0,8.0,0.0,36.0,23.0,3.0,,81.0
3332,2020,South Africa,6,4,2,38.0,7.0,1.0,22.0,8.0,1.0,,77.0
3333,2020,Sri Lanka,6,5,1,42.0,16.0,0.0,10.0,9.0,0.0,,77.0
3334,2020,Macau,6,6,0,29.0,13.0,1.0,17.0,16.0,0.0,,76.0
3335,2020,Ecuador,6,6,0,42.0,13.0,1.0,14.0,1.0,0.0,,71.0
3336,2020,Austria,6,4,2,28.0,6.0,5.0,18.0,8.0,1.0,,66.0
3337,2020,Azerbaijan,6,6,0,42.0,14.0,0.0,6.0,4.0,0.0,,66.0
3338,2020,Latvia,6,6,0,21.0,0.0,1.0,42.0,0.0,0.0,,64.0
3339,2020,El Salvador,5,5,0,34.0,13.0,1.0,13.0,0.0,0.0,,61.0
3340,2020,Uzbekistan,6,6,0,42.0,8.0,1.0,6.0,3.0,0.0,,60.0
3341,2020,Ireland,6,3,3,36.0,6.0,1.0,10.0,0.0,0.0,,53.0
3342,2020,Tunisia,6,6,0,31.0,4.0,3.0,7.0,7.0,0.0,,52.0
3343,2020,North Macedonia,6,5,1,38.0,10.0,0.0,0.0,3.0,0.0,,51.0
3344,2020,Montenegro,6,6,0,14.0,14.0,1.0,14.0,7.0,0.0,,50.0
3345,2020,Tajikistan,6,6,0,35.0,1.0,1.0,4.0,6.0,0.0,,47.0
3346,2020,Paraguay,6,5,1,28.0,2.0,0.0,8.0,6.0,0.0,,44.0
3347,2020,Kyrgyzstan,6,6,0,27.0,3.0,0.0,0.0,12.0,0.0,,42.0
3348,2020,Albania,6,4,2,26.0,7.0,1.0,5.0,1.0,0.0,,40.0
3349,2020,Kosovo,6,6,0,35.0,1.0,1.0,1.0,0.0,0.0,,38.0
3350,2020,Puerto Rico,6,5,1,15.0,2.0,0.0,21.0,0.0,0.0,,38.0
3351,2020,Cyprus,6,6,0,15.0,2.0,0.0,14.0,5.0,0.0,,36.0
3352,2020,Uruguay,6,6,0,28.0,2.0,1.0,4.0,1.0,0.0,,36.0
3353,2020,Pakistan,6,6,0,21.0,6.0,4.0,3.0,0.0,0.0,,34.0
3354,2020,Venezuela,4,1,3,28.0,1.0,1.0,3.0,0.0,0.0,,33.0
3355,2020,Panama,6,6,0,15.0,2.0,5.0,10.0,0.0,0.0,,32.0
3356,2020,Turkmenistan,6,6,0,28.0,2.0,0.0,0.0,1.0,0.0,,31.0
3357,2020,Nigeria,5,5,0,14.0,7.0,0.0,7.0,2.0,0.0,,30.0
3358,2020,Uganda,6,6,0,23.0,2.0,1.0,3.0,0.0,0.0,,29.0
3359,2020,Costa Rica,6,5,1,14.0,5.0,1.0,8.0,0.0,0.0,,28.0
3360,2020,Honduras,5,5,0,23.0,0.0,0.0,5.0,0.0,0.0,,28.0
3361,2020,Morocco,6,4,2,18.0,7.0,0.0,0.0,1.0,0.0,,26.0
3362,2020,Myanmar,6,4,2,22.0,0.0,1.0,0.0,0.0,0.0,,23.0
3363,2020,Iceland,6,6,0,8.0,2.0,0.0,9.0,3.0,0.0,,22.0
3364,2020,Bolivia,6,6,0,14.0,1.0,3.0,3.0,0.0,0.0,,21.0
3365,2020,Ghana,5,4,1,7.0,2.0,2.0,3.0,7.0,0.0,,21.0
3366,2020,Chile,6,4,2,8.0,3.0,1.0,7.0,0.0,0.0,,19.0
3367,2020,Nicaragua,6,6,0,15.0,4.0,0.0,0.0,0.0,0.0,,19.0
3368,2020,Iraq,6,5,1,8.0,2.0,0.0,5.0,0.0,0.0,,15.0
3369,2020,Tanzania,4,3,1,2.0,7.0,2.0,3.0,0.0,0.0,,14.0
3370,2020,Trinidad and Tobago,6,6,0,7.0,0.0,2.0,4.0,0.0,0.0,,13.0
3371,2020,Algeria,5,4,1,3.0,2.0,0.0,0.0,0.0,0.0,,5.0
3372,2020,Botswana,6,5,1,1.0,2.0,2.0,0.0,0.0,0.0,,5.0
3373,2020,Nepal,6,6,0,1.0,2.0,1.0,0.0,0.0,0.0,,4.0
3374,2020,Luxembourg,2,1,1,0.0,0.0,0.0,3.0,0.0,0.0,,3.0
3375,2020,Kenya,5,3,2,0.0,2.0,0.0,0.0,0.0,0.0,,2.0
3376,2020,Oman,6,1,5,0.0,1.0,1.0,0.0,0.0,0.0,,2.0
3377,2021,People's Republic of China,6,6,0,42.0,16.0,24.0,42.0,42.0,42.0,,208.0
3378,2021,Russian Federation,6,6,0,40.0,17.0,21.0,42.0,35.0,28.0,,183.0
3379,2021,Republic of Korea,6,6,0,40.0,9.0,10.0,42.0,35.0,36.0,,172.0
3380,2021,United States of America,6,6,0,40.0,2.0,17.0,42.0,35.0,29.0,,165.0
3381,2021,Canada,6,6,0,41.0,8.0,4.0,42.0,42.0,14.0,,151.0
3382,2021,Ukraine,6,6,0,42.0,12.0,4.0,42.0,35.0,14.0,,149.0
3383,2021,Israel,6,5,1,38.0,22.0,2.0,42.0,35.0,0.0,,139.0
3384,2021,Italy,6,6,0,41.0,4.0,9.0,35.0,42.0,8.0,,139.0
3385,2021,Taiwan,6,6,0,41.0,5.0,9.0,40.0,29.0,7.0,,131.0
3386,2021,United Kingdom,6,4,2,42.0,2.0,3.0,35.0,35.0,14.0,,131.0
3387,2021,Mongolia,6,6,0,42.0,1.0,3.0,42.0,28.0,14.0,,130.0
3388,2021,Germany,6,6,0,41.0,16.0,2.0,37.0,28.0,5.0,,129.0
3389,2021,Poland,6,6,0,34.0,2.0,1.0,37.0,42.0,10.0,,126.0
3390,2021,Vietnam,6,6,0,42.0,7.0,24.0,42.0,10.0,0.0,,125.0
3391,2021,Singapore,6,4,2,40.0,6.0,3.0,42.0,25.0,7.0,,123.0
3392,2021,Czech Republic,6,5,1,39.0,7.0,1.0,32.0,35.0,7.0,,121.0
3393,2021,Thailand,6,6,0,42.0,1.0,5.0,42.0,28.0,3.0,,121.0
3394,2021,Australia,6,5,1,34.0,2.0,2.0,37.0,35.0,10.0,,120.0
3395,2021,Bulgaria,6,6,0,42.0,2.0,1.0,42.0,26.0,7.0,,120.0
3396,2021,Kazakhstan,6,6,0,41.0,13.0,5.0,37.0,19.0,2.0,,117.0
3397,2021,Croatia,6,6,0,40.0,8.0,1.0,35.0,29.0,0.0,,113.0
3398,2021,Hong Kong,6,6,0,39.0,3.0,8.0,35.0,28.0,0.0,,113.0
3399,2021,Philippines,6,6,0,41.0,1.0,1.0,42.0,26.0,0.0,,111.0
3400,2021,Belarus,6,5,1,36.0,1.0,2.0,42.0,28.0,0.0,,109.0
3401,2021,Japan,6,6,0,42.0,3.0,1.0,34.0,21.0,7.0,,108.0
3402,2021,India,6,5,1,29.0,2.0,4.0,27.0,27.0,17.0,,106.0
3403,2021,France,6,6,0,33.0,8.0,0.0,36.0,21.0,7.0,,105.0
3404,2021,Romania,6,5,1,40.0,3.0,9.0,37.0,14.0,2.0,,105.0
3405,2021,Islamic Republic of Iran,6,6,0,39.0,1.0,3.0,42.0,19.0,0.0,,104.0
3406,2021,Peru,6,6,0,40.0,2.0,5.0,42.0,14.0,0.0,,103.0
3407,2021,Serbia,6,6,0,40.0,7.0,4.0,28.0,23.0,0.0,,102.0
3408,2021,Hungary,6,5,1,41.0,13.0,1.0,7.0,35.0,4.0,,101.0
3409,2021,Indonesia,6,5,1,41.0,1.0,1.0,42.0,14.0,0.0,,99.0
3410,2021,Mexico,6,6,0,42.0,0.0,2.0,42.0,12.0,0.0,,98.0
3411,2021,Brazil,6,6,0,42.0,0.0,3.0,30.0,21.0,0.0,,96.0
3412,2021,Türkiye,6,6,0,42.0,0.0,2.0,42.0,9.0,1.0,,96.0
3413,2021,Armenia,6,5,1,36.0,7.0,4.0,37.0,7.0,0.0,,91.0
3414,2021,Saudi Arabia,6,6,0,29.0,0.0,2.0,42.0,17.0,0.0,,90.0
3415,2021,Slovakia,6,6,0,36.0,3.0,1.0,21.0,21.0,0.0,,82.0
3416,2021,Bosnia and Herzegovina,6,5,1,38.0,1.0,2.0,28.0,12.0,0.0,,81.0
3417,2021,Georgia,6,5,1,23.0,0.0,2.0,35.0,14.0,0.0,,74.0
3418,2021,Malaysia,6,6,0,31.0,2.0,0.0,27.0,14.0,0.0,,74.0
3419,2021,Bangladesh,6,5,1,24.0,0.0,3.0,41.0,0.0,0.0,,68.0
3420,2021,Belgium,6,4,2,39.0,1.0,0.0,12.0,16.0,0.0,,68.0
3421,2021,North Macedonia,6,4,2,23.0,0.0,0.0,37.0,7.0,0.0,,67.0
3422,2021,Argentina,6,6,0,34.0,0.0,0.0,17.0,14.0,1.0,,66.0
3423,2021,Netherlands,6,6,0,29.0,0.0,0.0,35.0,1.0,0.0,,65.0
3424,2021,Latvia,6,5,1,32.0,2.0,0.0,22.0,8.0,0.0,,64.0
3425,2021,Switzerland,6,5,1,30.0,0.0,0.0,21.0,13.0,0.0,,64.0
3426,2021,Estonia,6,6,0,35.0,0.0,0.0,18.0,10.0,0.0,,63.0
3427,2021,Azerbaijan,6,5,1,32.0,0.0,1.0,28.0,1.0,0.0,,62.0
3428,2021,Republic of Moldova,6,5,1,23.0,0.0,2.0,37.0,0.0,0.0,,62.0
3429,2021,Norway,6,6,0,39.0,1.0,1.0,7.0,14.0,0.0,,62.0
3430,2021,Macau,6,5,1,31.0,0.0,1.0,7.0,21.0,0.0,,60.0
3431,2021,Portugal,6,5,1,30.0,1.0,0.0,22.0,7.0,0.0,,60.0
3432,2021,Tunisia,6,6,0,24.0,1.0,0.0,25.0,7.0,0.0,,57.0
3433,2021,Sweden,6,6,0,21.0,0.0,0.0,14.0,21.0,0.0,,56.0
3434,2021,Turkmenistan,6,5,1,19.0,0.0,1.0,35.0,0.0,0.0,,55.0
3435,2021,Tajikistan,6,6,0,29.0,0.0,2.0,23.0,0.0,0.0,,54.0
3436,2021,South Africa,6,4,2,25.0,0.0,0.0,16.0,12.0,0.0,,53.0
3437,2021,Colombia,6,6,0,26.0,1.0,0.0,15.0,7.0,2.0,,51.0
3438,2021,Uzbekistan,6,6,0,23.0,0.0,1.0,18.0,9.0,0.0,,51.0
3439,2021,Spain,6,6,0,34.0,0.0,0.0,9.0,7.0,0.0,,50.0
3440,2021,Austria,6,5,1,20.0,0.0,0.0,6.0,21.0,0.0,,47.0
3441,2021,Greece,6,6,0,16.0,0.0,2.0,29.0,0.0,0.0,,47.0
3442,2021,Slovenia,6,5,1,21.0,1.0,1.0,17.0,7.0,0.0,,47.0
3443,2021,Denmark,6,6,0,13.0,1.0,0.0,28.0,4.0,0.0,,46.0
3444,2021,Syria,6,6,0,21.0,0.0,1.0,21.0,1.0,0.0,,44.0
3445,2021,Finland,6,4,2,31.0,0.0,0.0,10.0,0.0,0.0,,41.0
3446,2021,New Zealand,6,5,1,24.0,1.0,0.0,2.0,14.0,0.0,,41.0
3447,2021,El Salvador,5,5,0,22.0,0.0,0.0,15.0,0.0,0.0,,37.0
3448,2021,Panama,3,3,0,16.0,0.0,1.0,16.0,3.0,0.0,,36.0
3449,2021,Ecuador,6,5,1,14.0,0.0,0.0,20.0,0.0,0.0,,34.0
3450,2021,Kyrgyzstan,6,6,0,13.0,0.0,0.0,19.0,2.0,0.0,,34.0
3451,2021,Morocco,6,5,1,10.0,0.0,0.0,16.0,7.0,0.0,,33.0
3452,2021,Lithuania,6,6,0,19.0,1.0,0.0,2.0,9.0,0.0,,31.0
3453,2021,Bolivia,6,6,0,14.0,0.0,0.0,14.0,0.0,0.0,,28.0
3454,2021,Cyprus,6,6,0,19.0,0.0,0.0,9.0,0.0,0.0,,28.0
3455,2021,Montenegro,4,4,0,13.0,0.0,1.0,7.0,6.0,0.0,,27.0
3456,2021,Puerto Rico,6,5,1,11.0,0.0,0.0,15.0,1.0,0.0,,27.0
3457,2021,Nicaragua,6,6,0,11.0,0.0,0.0,14.0,0.0,0.0,,25.0
3458,2021,Sri Lanka,6,6,0,16.0,0.0,0.0,9.0,0.0,0.0,,25.0
3459,2021,Venezuela,4,2,2,15.0,0.0,0.0,9.0,0.0,0.0,,24.0
3460,2021,Chile,6,5,1,14.0,0.0,1.0,8.0,0.0,0.0,,23.0
3461,2021,Costa Rica,6,4,2,12.0,0.0,0.0,9.0,2.0,0.0,,23.0
3462,2021,Kosovo,6,5,1,11.0,0.0,0.0,12.0,0.0,0.0,,23.0
3463,2021,Paraguay,6,4,2,9.0,1.0,0.0,7.0,1.0,0.0,,18.0
3464,2021,Uruguay,4,4,0,13.0,0.0,0.0,4.0,0.0,0.0,,17.0
3465,2021,Algeria,6,3,3,13.0,0.0,0.0,3.0,0.0,0.0,,16.0
3466,2021,Iraq,5,4,1,8.0,0.0,1.0,7.0,0.0,0.0,,16.0
3467,2021,Nepal,6,5,1,11.0,0.0,0.0,0.0,4.0,0.0,,15.0
3468,2021,Honduras,6,6,0,6.0,0.0,0.0,7.0,0.0,0.0,,13.0
3469,2021,Ireland,6,5,1,4.0,0.0,0.0,1.0,7.0,0.0,,12.0
3470,2021,Albania,6,5,1,11.0,0.0,0.0,0.0,0.0,0.0,,11.0
3471,2021,Ghana,4,4,0,11.0,0.0,0.0,0.0,0.0,0.0,,11.0
3472,2021,Iceland,6,5,1,11.0,0.0,0.0,0.0,0.0,0.0,,11.0
3473,2021,Trinidad and Tobago,4,2,2,7.0,0.0,0.0,3.0,0.0,0.0,,10.0
3474,2021,Luxembourg,2,1,1,0.0,0.0,0.0,7.0,0.0,0.0,,7.0
3475,2021,Mauritania,6,6,0,3.0,0.0,0.0,4.0,0.0,0.0,,7.0
3476,2021,Nigeria,6,6,0,5.0,0.0,1.0,0.0,0.0,0.0,,6.0
3477,2021,Rwanda,6,3,3,0.0,0.0,1.0,2.0,0.0,0.0,,3.0
3478,2021,Uganda,6,4,2,2.0,0.0,0.0,1.0,0.0,0.0,,3.0
3479,2021,Egypt,2,2,0,1.0,0.0,0.0,0.0,1.0,0.0,,2.0
3480,2021,Kenya,6,6,0,0.0,0.0,0.0,2.0,0.0,0.0,,2.0
3481,2021,Oman,6,4,2,1.0,0.0,0.0,1.0,0.0,0.0,,2.0
3482,2021,Pakistan,6,5,1,1.0,0.0,0.0,1.0,0.0,0.0,,2.0
3483,2021,Botswana,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3484,2022,People's Republic of China,6,6,0,42.0,42.0,42.0,42.0,42.0,42.0,,252.0
3485,2022,Republic of Korea,6,6,0,42.0,42.0,26.0,42.0,41.0,15.0,,208.0
3486,2022,United States of America,6,6,0,42.0,42.0,16.0,42.0,39.0,26.0,,207.0
3487,2022,Vietnam,6,6,0,40.0,42.0,19.0,42.0,38.0,15.0,,196.0
3488,2022,Romania,6,6,0,42.0,41.0,17.0,42.0,42.0,10.0,,194.0
3489,2022,Thailand,6,6,0,42.0,42.0,19.0,42.0,39.0,9.0,,193.0
3490,2022,Germany,6,6,0,42.0,42.0,16.0,42.0,39.0,11.0,,192.0
3491,2022,Islamic Republic of Iran,6,6,0,42.0,41.0,15.0,42.0,42.0,9.0,,191.0
3492,2022,Japan,6,6,0,41.0,42.0,14.0,42.0,40.0,12.0,,191.0
3493,2022,Israel,6,5,1,41.0,42.0,15.0,42.0,37.0,11.0,,188.0
3494,2022,Italy,6,6,0,40.0,38.0,12.0,42.0,40.0,16.0,,188.0
3495,2022,Poland,6,6,0,42.0,38.0,14.0,42.0,36.0,11.0,,183.0
3496,2022,United Kingdom,6,6,0,42.0,40.0,14.0,42.0,35.0,6.0,,179.0
3497,2022,Canada,6,6,0,42.0,41.0,15.0,28.0,37.0,15.0,,178.0
3498,2022,Taiwan,6,6,0,42.0,42.0,6.0,42.0,34.0,12.0,,178.0
3499,2022,Bulgaria,6,6,0,42.0,42.0,9.0,42.0,35.0,7.0,,177.0
3500,2022,Kazakhstan,6,6,0,42.0,41.0,4.0,42.0,41.0,4.0,,174.0
3501,2022,Ukraine,6,6,0,41.0,37.0,10.0,42.0,36.0,8.0,,174.0
3502,2022,Brazil,6,6,0,42.0,36.0,10.0,42.0,38.0,5.0,,173.0
3503,2022,Hong Kong,6,6,0,41.0,41.0,9.0,36.0,36.0,10.0,,173.0
3504,2022,Peru,6,4,2,41.0,35.0,10.0,42.0,38.0,7.0,,173.0
3505,2022,Saudi Arabia,6,6,0,42.0,40.0,6.0,42.0,36.0,2.0,,168.0
3506,2022,Mexico,6,5,1,41.0,41.0,3.0,42.0,32.0,8.0,,167.0
3507,2022,India,6,6,0,38.0,38.0,6.0,36.0,40.0,7.0,,165.0
3508,2022,Singapore,6,4,2,42.0,37.0,2.0,42.0,36.0,6.0,,165.0
3509,2022,Armenia,6,6,0,42.0,42.0,4.0,42.0,31.0,2.0,,163.0
3510,2022,Greece,6,6,0,42.0,36.0,2.0,42.0,40.0,1.0,,163.0
3511,2022,Türkiye,6,6,0,42.0,34.0,8.0,42.0,36.0,1.0,,163.0
3512,2022,Australia,6,5,1,37.0,42.0,3.0,42.0,34.0,4.0,,162.0
3513,2022,Mongolia,6,6,0,42.0,38.0,3.0,42.0,32.0,5.0,,162.0
3514,2022,Belarus,6,6,0,42.0,41.0,6.0,42.0,25.0,4.0,,160.0
3515,2022,France,6,6,0,36.0,42.0,5.0,42.0,30.0,3.0,,158.0
3516,2022,Hungary,6,6,0,40.0,42.0,5.0,42.0,16.0,13.0,,158.0
3517,2022,Azerbaijan,6,5,1,36.0,39.0,3.0,42.0,37.0,0.0,,157.0
3518,2022,Croatia,6,6,0,42.0,42.0,12.0,29.0,25.0,7.0,,157.0
3519,2022,Bosnia and Herzegovina,6,5,1,42.0,33.0,3.0,36.0,38.0,2.0,,154.0
3520,2022,Serbia,6,6,0,36.0,38.0,5.0,42.0,29.0,3.0,,153.0
3521,2022,Indonesia,6,4,2,39.0,33.0,7.0,42.0,30.0,0.0,,151.0
3522,2022,North Macedonia,6,5,1,42.0,30.0,1.0,42.0,32.0,1.0,,148.0
3523,2022,Netherlands,6,6,0,42.0,33.0,7.0,42.0,16.0,5.0,,145.0
3524,2022,Switzerland,6,5,1,40.0,37.0,2.0,42.0,23.0,1.0,,145.0
3525,2022,Argentina,6,6,0,37.0,33.0,5.0,32.0,28.0,4.0,,139.0
3526,2022,Spain,6,6,0,40.0,38.0,1.0,29.0,30.0,1.0,,139.0
3527,2022,Malaysia,6,5,1,34.0,25.0,10.0,35.0,28.0,5.0,,137.0
3528,2022,Portugal,6,5,1,40.0,33.0,2.0,35.0,26.0,1.0,,137.0
3529,2022,Slovakia,6,5,1,40.0,42.0,4.0,29.0,12.0,9.0,,136.0
3530,2022,Republic of Moldova,6,5,1,40.0,27.0,0.0,42.0,24.0,2.0,,135.0
3531,2022,Lithuania,6,6,0,42.0,34.0,2.0,29.0,22.0,0.0,,129.0
3532,2022,Macau,6,6,0,32.0,29.0,2.0,42.0,22.0,0.0,,127.0
3533,2022,Estonia,6,5,1,42.0,27.0,2.0,32.0,20.0,1.0,,124.0
